"Site","Season","Week","temp"
"R02-FRP1","AP19","Week_4",9.42857142857143
"R02-FRP1","AP19","Week_5",11.4857142857143
"R02-FRP1","AP19","Week_6",12.4
"R02-FRP1","AP19","Week_7",9.98571428571429
"R02-FRP1","AP19","Week_8",11.6142857142857
"R02-FRP1","AP19","Week_9",15.4142857142857
"R02-FRP1","JU19","Week_1",18.6428571428571
"R02-FRP1","JU19","Week_2",25.2142857142857
"R02-FRP1","JU19","Week_3",26.2714285714286
"R02-FRP1","JU19","Week_4",25.9
"R02-FRP1","JU19","Week_5",27.3714285714286
"R02-FRP1","JU19","Week_6",24.0714285714286
"R02-FRP1","JU19","Week_7",23.6571428571429
"R02-FRP1","JU19","Week_8",25.0571428571429
"R02-FRP1","JU19","Week_9",23.6142857142857
"R02-FRP1","OC19","Week_1",22.8428571428571
"R02-FRP1","OC19","Week_2",19.7
"R02-FRP1","OC19","Week_3",17.2714285714286
"R02-FRP1","OC19","Week_4",12.6428571428571
"R02-FRP1","OC19","Week_5",11.5285714285714
"R02-FRP1","OC19","Week_6",9.17142857142857
"R02-FRP1","OC19","Week_7",4.31428571428571
"R02-FRP1","OC19","Week_8",1.44285714285714
"R02-FRP1","OC19","Week_9",-2.22857142857143
"R02-FRP1","JA20","Week_1",1.27142857142857
"R02-FRP1","JA20","Week_2",6.05714285714286
"R02-FRP1","JA20","Week_3",1.84285714285714
"R02-FRP1","JA20","Week_4",1.22857142857143
"R02-FRP1","JA20","Week_5",-4.34285714285714
"R02-FRP1","JA20","Week_6",0.242857142857143
"R02-FRP1","JA20","Week_7",2.1
"R02-FRP1","JA20","Week_8",-1
"R02-FRP1","JA20","Week_9",-3.54285714285714
"R03-AUP1","JA18","Week_1",2.3
"R03-AUP1","JA18","Week_2",-13.1714285714286
"R03-AUP1","JA18","Week_3",-14.0571428571429
"R03-AUP1","JA18","Week_4",-1
"R03-AUP1","JA18","Week_5",-3.14285714285714
"R03-AUP1","JA18","Week_6",4.08571428571429
"R03-AUP1","JA18","Week_7",-3.37142857142857
"R03-AUP1","JA18","Week_8",-8.17142857142857
"R03-AUP1","JA18","Week_9",-1.32857142857143
"R03-AUP1","AP18","Week_1",2.8
"R03-AUP1","AP18","Week_2",6.21428571428571
"R03-AUP1","AP18","Week_3",1.02857142857143
"R03-AUP1","AP18","Week_4",5.85714285714286
"R03-AUP1","AP18","Week_5",3.9
"R03-AUP1","AP18","Week_6",10.2285714285714
"R03-AUP1","AP18","Week_7",18.3571428571429
"R03-AUP1","AP18","Week_8",16.6
"R03-AUP1","AP18","Week_9",16.3142857142857
"R03-AUP1","JU18","Week_1",23.0714285714286
"R03-AUP1","JU18","Week_2",24.9857142857143
"R03-AUP1","JU18","Week_3",25.9714285714286
"R03-AUP1","JU18","Week_4",26.3285714285714
"R03-AUP1","JU18","Week_5",24.8714285714286
"R03-AUP1","JU18","Week_6",23.5428571428571
"R03-AUP1","JU18","Week_7",24.3571428571429
"R03-AUP1","JU18","Week_8",25.8428571428571
"R03-AUP1","JU18","Week_9",25.7285714285714
"R03-AUP1","OC18","Week_1",22.1857142857143
"R03-AUP1","OC18","Week_2",16.1714285714286
"R03-AUP1","OC18","Week_3",17.6428571428571
"R03-AUP1","OC18","Week_4",14.1285714285714
"R03-AUP1","OC18","Week_5",7.32857142857143
"R03-AUP1","OC18","Week_6",8.57142857142857
"R03-AUP1","OC18","Week_7",9.45714285714286
"R03-AUP1","OC18","Week_8",3.22857142857143
"R03-AUP1","OC18","Week_9",-0.228571428571429
"R03-AUP1","JA19","Week_1",1.97142857142857
"R03-AUP1","JA19","Week_2",2.24285714285714
"R03-AUP1","JA19","Week_3",2.57142857142857
"R03-AUP1","JA19","Week_4",-1.92857142857143
"R03-AUP1","JA19","Week_5",-3.88571428571429
"R03-AUP1","JA19","Week_6",-9.58571428571429
"R03-AUP1","JA19","Week_7",-9.48571428571429
"R03-AUP1","JA19","Week_8",-3.42857142857143
"R03-AUP1","JA19","Week_9",-2.8
"R03-AUP1","AP19","Week_1",4.71428571428571
"R03-AUP1","AP19","Week_2",5.2
"R03-AUP1","AP19","Week_3",8.55714285714286
"R03-AUP1","AP19","Week_4",9.42857142857143
"R03-AUP1","AP19","Week_5",11.4857142857143
"R03-AUP1","AP19","Week_6",12.4
"R03-AUP1","AP19","Week_7",9.98571428571429
"R03-AUP1","AP19","Week_8",11.6142857142857
"R03-AUP1","AP19","Week_9",15.4142857142857
"R03-AUP1","JU19","Week_1",18.6428571428571
"R03-AUP1","JU19","Week_2",25.2142857142857
"R03-AUP1","JU19","Week_3",26.2714285714286
"R03-AUP1","JU19","Week_4",25.9
"R03-AUP1","JU19","Week_5",27.3714285714286
"R03-AUP1","JU19","Week_6",24.0714285714286
"R03-AUP1","JU19","Week_7",23.6571428571429
"R03-AUP1","JU19","Week_8",25.0571428571429
"R03-AUP1","JU19","Week_9",23.6142857142857
"R03-AUP1","OC19","Week_1",22.8428571428571
"R03-AUP1","OC19","Week_2",19.7
"R03-AUP1","OC19","Week_3",17.2714285714286
"R03-AUP1","OC19","Week_4",12.6428571428571
"R03-AUP1","OC19","Week_5",11.5285714285714
"R03-AUP1","OC19","Week_6",9.17142857142857
"R03-AUP1","OC19","Week_7",4.31428571428571
"R03-AUP1","OC19","Week_8",1.44285714285714
"R03-AUP1","OC19","Week_9",-2.22857142857143
"R03-AUP1","JA20","Week_1",1.27142857142857
"R03-AUP1","JA20","Week_2",6.05714285714286
"R03-AUP1","JA20","Week_3",1.84285714285714
"R03-AUP1","JA20","Week_4",1.22857142857143
"R03-AUP1","JA20","Week_5",-4.34285714285714
"R03-AUP1","JA20","Week_6",0.242857142857143
"R03-AUP1","JA20","Week_7",2.1
"R03-AUP1","JA20","Week_8",-1
"R03-AUP1","JA20","Week_9",-3.54285714285714
"R03-CPG1","JA18","Week_1",2.3
"R03-CPG1","JA18","Week_2",-13.1714285714286
"R03-CPG1","JA18","Week_3",-14.0571428571429
"R03-CPG1","JA18","Week_4",-1
"R03-CPG1","JA18","Week_5",-3.14285714285714
"R03-CPG1","JA18","Week_6",4.08571428571429
"R03-CPG1","JA18","Week_7",-3.37142857142857
"R03-CPG1","JA18","Week_8",-8.17142857142857
"R03-CPG1","JA18","Week_9",-1.32857142857143
"R03-CPG1","AP18","Week_1",2.8
"R03-CPG1","AP18","Week_2",6.21428571428571
"R03-CPG1","AP18","Week_3",1.02857142857143
"R03-CPG1","AP18","Week_4",5.85714285714286
"R03-CPG1","AP18","Week_5",3.9
"R03-CPG1","AP18","Week_6",10.2285714285714
"R03-CPG1","AP18","Week_7",18.3571428571429
"R03-CPG1","AP18","Week_8",16.6
"R03-CPG1","AP18","Week_9",16.3142857142857
"R03-CPG1","JU18","Week_1",23.0714285714286
"R03-CPG1","JU18","Week_2",24.9857142857143
"R03-CPG1","JU18","Week_3",25.9714285714286
"R03-CPG1","JU18","Week_4",26.3285714285714
"R03-CPG1","JU18","Week_5",24.8714285714286
"R03-CPG1","JU18","Week_6",23.5428571428571
"R03-CPG1","JU18","Week_7",24.3571428571429
"R03-CPG1","JU18","Week_8",25.8428571428571
"R03-CPG1","JU18","Week_9",25.7285714285714
"R03-CPG1","OC18","Week_1",22.1857142857143
"R03-CPG1","OC18","Week_2",16.1714285714286
"R03-CPG1","OC18","Week_3",17.6428571428571
"R03-CPG1","OC18","Week_4",14.1285714285714
"R03-CPG1","OC18","Week_5",7.32857142857143
"R03-CPG1","OC18","Week_6",8.57142857142857
"R03-CPG1","OC18","Week_7",9.45714285714286
"R03-CPG1","OC18","Week_8",3.22857142857143
"R03-CPG1","OC18","Week_9",-0.228571428571429
"R03-CPG1","JA19","Week_1",1.97142857142857
"R03-CPG1","JA19","Week_2",2.24285714285714
"R03-CPG1","JA19","Week_3",2.57142857142857
"R03-CPG1","JA19","Week_4",-1.92857142857143
"R03-CPG1","JA19","Week_5",-3.88571428571429
"R03-CPG1","JA19","Week_6",-9.58571428571429
"R03-CPG1","JA19","Week_7",-9.48571428571429
"R03-CPG1","JA19","Week_8",-3.42857142857143
"R03-CPG1","JA19","Week_9",-2.8
"R03-CPG1","AP19","Week_1",4.71428571428571
"R03-CPG1","AP19","Week_2",5.2
"R03-CPG1","AP19","Week_3",8.55714285714286
"R03-CPG1","AP19","Week_4",9.42857142857143
"R03-CPG1","AP19","Week_5",11.4857142857143
"R03-CPG1","AP19","Week_6",12.4
"R03-CPG1","AP19","Week_7",9.98571428571429
"R03-CPG1","AP19","Week_8",11.6142857142857
"R03-CPG1","AP19","Week_9",15.4142857142857
"R03-CPG1","JU19","Week_1",18.6428571428571
"R03-CPG1","JU19","Week_2",25.2142857142857
"R03-CPG1","JU19","Week_3",26.2714285714286
"R03-CPG1","JU19","Week_4",25.9
"R03-CPG1","JU19","Week_5",27.3714285714286
"R03-CPG1","JU19","Week_6",24.0714285714286
"R03-CPG1","JU19","Week_7",23.6571428571429
"R03-CPG1","JU19","Week_8",25.0571428571429
"R03-CPG1","JU19","Week_9",23.6142857142857
"R03-CPG1","OC19","Week_1",22.8428571428571
"R03-CPG1","OC19","Week_2",19.7
"R03-CPG1","OC19","Week_3",17.2714285714286
"R03-CPG1","OC19","Week_4",12.6428571428571
"R03-CPG1","OC19","Week_5",11.5285714285714
"R03-CPG1","OC19","Week_6",9.17142857142857
"R03-CPG1","OC19","Week_7",4.31428571428571
"R03-CPG1","OC19","Week_8",1.44285714285714
"R03-CPG1","OC19","Week_9",-2.22857142857143
"R03-CPG1","JA20","Week_1",1.27142857142857
"R03-CPG1","JA20","Week_2",6.05714285714286
"R03-CPG1","JA20","Week_3",1.84285714285714
"R03-CPG1","JA20","Week_4",1.22857142857143
"R03-CPG1","JA20","Week_5",-4.34285714285714
"R03-CPG1","JA20","Week_6",0.242857142857143
"R03-CPG1","JA20","Week_7",2.1
"R03-CPG1","JA20","Week_8",-1
"R03-CPG1","JA20","Week_9",-3.54285714285714
"R03-EUC1","JA18","Week_1",2.3
"R03-EUC1","JA18","Week_2",-13.1714285714286
"R03-EUC1","JA18","Week_3",-14.0571428571429
"R03-EUC1","JA18","Week_4",-1
"R03-EUC1","JA18","Week_5",-3.14285714285714
"R03-EUC1","JA18","Week_6",4.08571428571429
"R03-EUC1","JA18","Week_7",-3.37142857142857
"R03-EUC1","JA18","Week_8",-8.17142857142857
"R03-EUC1","JA18","Week_9",-1.32857142857143
"R03-EUC1","AP18","Week_1",2.8
"R03-EUC1","AP18","Week_2",6.21428571428571
"R03-EUC1","AP18","Week_3",1.02857142857143
"R03-EUC1","AP18","Week_4",5.85714285714286
"R03-EUC1","AP18","Week_5",3.9
"R03-EUC1","AP18","Week_6",10.2285714285714
"R03-EUC1","AP18","Week_7",18.3571428571429
"R03-EUC1","AP18","Week_8",16.6
"R03-EUC1","AP18","Week_9",16.3142857142857
"R03-EUC1","JU18","Week_1",23.0714285714286
"R03-EUC1","JU18","Week_2",24.9857142857143
"R03-EUC1","JU18","Week_3",25.9714285714286
"R03-EUC1","JU18","Week_4",26.3285714285714
"R03-EUC1","JU18","Week_5",24.8714285714286
"R03-EUC1","JU18","Week_6",23.5428571428571
"R03-EUC1","JU18","Week_7",24.3571428571429
"R03-EUC1","JU18","Week_8",25.8428571428571
"R03-EUC1","JU18","Week_9",25.7285714285714
"R03-EUC1","OC18","Week_1",22.1857142857143
"R03-EUC1","OC18","Week_2",16.1714285714286
"R03-EUC1","OC18","Week_3",17.6428571428571
"R03-EUC1","OC18","Week_4",14.1285714285714
"R03-EUC1","OC18","Week_5",7.32857142857143
"R03-EUC1","OC18","Week_6",8.57142857142857
"R03-EUC1","OC18","Week_7",9.45714285714286
"R03-EUC1","OC18","Week_8",3.22857142857143
"R03-EUC1","OC18","Week_9",-0.228571428571429
"R03-EUC1","JA19","Week_1",1.97142857142857
"R03-EUC1","JA19","Week_2",2.24285714285714
"R03-EUC1","JA19","Week_3",2.57142857142857
"R03-EUC1","JA19","Week_4",-1.92857142857143
"R03-EUC1","JA19","Week_5",-3.88571428571429
"R03-EUC1","JA19","Week_6",-9.58571428571429
"R03-EUC1","JA19","Week_7",-9.48571428571429
"R03-EUC1","JA19","Week_8",-3.42857142857143
"R03-EUC1","JA19","Week_9",-2.8
"R03-EUC1","AP19","Week_1",4.71428571428571
"R03-EUC1","AP19","Week_2",5.2
"R03-EUC1","AP19","Week_3",8.55714285714286
"R03-EUC1","AP19","Week_4",9.42857142857143
"R03-EUC1","AP19","Week_5",11.4857142857143
"R03-EUC1","AP19","Week_6",12.4
"R03-EUC1","AP19","Week_7",9.98571428571429
"R03-EUC1","AP19","Week_8",11.6142857142857
"R03-EUC1","AP19","Week_9",15.4142857142857
"R03-EUC1","JU19","Week_1",18.6428571428571
"R03-EUC1","JU19","Week_2",25.2142857142857
"R03-EUC1","JU19","Week_3",26.2714285714286
"R03-EUC1","JU19","Week_4",25.9
"R03-EUC1","JU19","Week_5",27.3714285714286
"R03-EUC1","JU19","Week_6",24.0714285714286
"R03-EUC1","JU19","Week_7",23.6571428571429
"R03-EUC1","JU19","Week_8",25.0571428571429
"R03-EUC1","JU19","Week_9",23.6142857142857
"R03-EUC1","OC19","Week_1",22.8428571428571
"R03-EUC1","OC19","Week_2",19.7
"R03-EUC1","OC19","Week_3",17.2714285714286
"R03-EUC1","OC19","Week_4",12.6428571428571
"R03-EUC1","OC19","Week_5",11.5285714285714
"R03-EUC1","OC19","Week_6",9.17142857142857
"R03-EUC1","OC19","Week_7",4.31428571428571
"R03-EUC1","OC19","Week_8",1.44285714285714
"R03-EUC1","OC19","Week_9",-2.22857142857143
"R03-EUC1","JA20","Week_1",1.27142857142857
"R03-EUC1","JA20","Week_2",6.05714285714286
"R03-EUC1","JA20","Week_3",1.84285714285714
"R03-EUC1","JA20","Week_4",1.22857142857143
"R03-EUC1","JA20","Week_5",-4.34285714285714
"R03-EUC1","JA20","Week_6",0.242857142857143
"R03-EUC1","JA20","Week_7",2.1
"R03-EUC1","JA20","Week_8",-1
"R03-EUC1","JA20","Week_9",-3.54285714285714
"R03-MAP1","JA18","Week_1",2.3
"R03-MAP1","JA18","Week_2",-13.1714285714286
"R03-MAP1","JA18","Week_3",-14.0571428571429
"R03-MAP1","JA18","Week_4",-1
"R03-MAP1","JA18","Week_5",-3.14285714285714
"R03-MAP1","JA18","Week_6",4.08571428571429
"R03-MAP1","JA18","Week_7",-3.37142857142857
"R03-MAP1","JA18","Week_8",-8.17142857142857
"R03-MAP1","JA18","Week_9",-1.32857142857143
"R03-MAP1","AP18","Week_1",2.8
"R03-MAP1","AP18","Week_2",6.21428571428571
"R03-MAP1","AP18","Week_3",1.02857142857143
"R03-MAP1","AP18","Week_4",5.85714285714286
"R03-MAP1","AP18","Week_5",3.9
"R03-MAP1","AP18","Week_6",10.2285714285714
"R03-MAP1","AP18","Week_7",18.3571428571429
"R03-MAP1","AP18","Week_8",16.6
"R03-MAP1","AP18","Week_9",16.3142857142857
"R03-MAP1","JU18","Week_1",23.0714285714286
"R03-MAP1","JU18","Week_2",24.9857142857143
"R03-MAP1","JU18","Week_3",25.9714285714286
"R03-MAP1","JU18","Week_4",26.3285714285714
"R03-MAP1","JU18","Week_5",24.8714285714286
"R03-MAP1","JU18","Week_6",23.5428571428571
"R03-MAP1","JU18","Week_7",24.3571428571429
"R03-MAP1","JU18","Week_8",25.8428571428571
"R03-MAP1","JU18","Week_9",25.7285714285714
"R03-MAP1","OC18","Week_1",22.1857142857143
"R03-MAP1","OC18","Week_2",16.1714285714286
"R03-MAP1","OC18","Week_3",17.6428571428571
"R03-MAP1","OC18","Week_4",14.1285714285714
"R03-MAP1","OC18","Week_5",7.32857142857143
"R03-MAP1","OC18","Week_6",8.57142857142857
"R03-MAP1","OC18","Week_7",9.45714285714286
"R03-MAP1","OC18","Week_8",3.22857142857143
"R03-MAP1","OC18","Week_9",-0.228571428571429
"R03-MAP1","JA19","Week_1",1.97142857142857
"R03-MAP1","JA19","Week_2",2.24285714285714
"R03-MAP1","JA19","Week_3",2.57142857142857
"R03-MAP1","JA19","Week_4",-1.92857142857143
"R03-MAP1","JA19","Week_5",-3.88571428571429
"R03-MAP1","JA19","Week_6",-9.58571428571429
"R03-MAP1","JA19","Week_7",-9.48571428571429
"R03-MAP1","JA19","Week_8",-3.42857142857143
"R03-MAP1","JA19","Week_9",-2.8
"R03-MAP1","AP19","Week_1",4.71428571428571
"R03-MAP1","AP19","Week_2",5.2
"R03-MAP1","AP19","Week_3",8.55714285714286
"R03-MAP1","AP19","Week_4",9.42857142857143
"R03-MAP1","AP19","Week_5",11.4857142857143
"R03-MAP1","AP19","Week_6",12.4
"R03-MAP1","AP19","Week_7",9.98571428571429
"R03-MAP1","AP19","Week_8",11.6142857142857
"R03-MAP1","AP19","Week_9",15.4142857142857
"R03-MAP1","JU19","Week_1",18.6428571428571
"R03-MAP1","JU19","Week_2",25.2142857142857
"R03-MAP1","JU19","Week_3",26.2714285714286
"R03-MAP1","JU19","Week_4",25.9
"R03-MAP1","JU19","Week_5",27.3714285714286
"R03-MAP1","JU19","Week_6",24.0714285714286
"R03-MAP1","JU19","Week_7",23.6571428571429
"R03-MAP1","JU19","Week_8",25.0571428571429
"R03-MAP1","JU19","Week_9",23.6142857142857
"R03-MAP1","OC19","Week_1",22.8428571428571
"R03-MAP1","OC19","Week_2",19.7
"R03-MAP1","OC19","Week_3",17.2714285714286
"R03-MAP1","OC19","Week_4",12.6428571428571
"R03-MAP1","OC19","Week_5",11.5285714285714
"R03-MAP1","OC19","Week_6",9.17142857142857
"R03-MAP1","OC19","Week_7",4.31428571428571
"R03-MAP1","OC19","Week_8",1.44285714285714
"R03-MAP1","OC19","Week_9",-2.22857142857143
"R03-MAP1","JA20","Week_1",1.27142857142857
"R03-MAP1","JA20","Week_2",6.05714285714286
"R03-MAP1","JA20","Week_3",1.84285714285714
"R03-MAP1","JA20","Week_4",1.22857142857143
"R03-MAP1","JA20","Week_5",-4.34285714285714
"R03-MAP1","JA20","Week_6",0.242857142857143
"R03-MAP1","JA20","Week_7",2.1
"R03-MAP1","JA20","Week_8",-1
"R03-MAP1","JA20","Week_9",-3.54285714285714
"R04-MMW0","JA18","Week_1",2.3
"R04-MMW0","JA18","Week_2",-13.1714285714286
"R04-MMW0","JA18","Week_3",-14.0571428571429
"R04-MMW0","JA18","Week_4",-1
"R04-MMW0","JA18","Week_5",-3.14285714285714
"R04-MMW0","JA18","Week_6",4.08571428571429
"R04-MMW0","JA18","Week_7",-3.37142857142857
"R04-MMW0","JA18","Week_8",-8.17142857142857
"R04-MMW0","JA18","Week_9",-1.32857142857143
"R04-MMW0","AP18","Week_1",2.8
"R04-MMW0","AP18","Week_2",6.21428571428571
"R04-MMW0","AP18","Week_3",1.02857142857143
"R04-MMW0","AP18","Week_4",5.85714285714286
"R04-MMW0","AP18","Week_5",3.9
"R04-MMW0","AP18","Week_6",10.2285714285714
"R04-MMW0","AP18","Week_7",18.3571428571429
"R04-MMW0","AP18","Week_8",16.6
"R04-MMW0","AP18","Week_9",16.3142857142857
"R04-MMW0","JU18","Week_1",23.0714285714286
"R04-MMW0","JU18","Week_2",24.9857142857143
"R04-MMW0","JU18","Week_3",25.9714285714286
"R04-MMW0","JU18","Week_4",26.3285714285714
"R04-MMW0","JU18","Week_5",24.8714285714286
"R04-MMW0","JU18","Week_6",23.5428571428571
"R04-MMW0","JU18","Week_7",24.3571428571429
"R04-MMW0","JU18","Week_8",25.8428571428571
"R04-MMW0","JU18","Week_9",25.7285714285714
"R04-MMW0","OC18","Week_1",22.1857142857143
"R04-MMW0","OC18","Week_2",16.1714285714286
"R04-MMW0","OC18","Week_3",17.6428571428571
"R04-MMW0","OC18","Week_4",14.1285714285714
"R04-MMW0","OC18","Week_5",7.32857142857143
"R04-MMW0","OC18","Week_6",8.57142857142857
"R04-MMW0","OC18","Week_7",9.45714285714286
"R04-MMW0","OC18","Week_8",3.22857142857143
"R04-MMW0","OC18","Week_9",-0.228571428571429
"R04-MMW0","JA19","Week_1",1.97142857142857
"R04-MMW0","JA19","Week_2",2.24285714285714
"R04-MMW0","JA19","Week_3",2.57142857142857
"R04-MMW0","JA19","Week_4",-1.92857142857143
"R04-MMW0","JA19","Week_5",-3.88571428571429
"R04-MMW0","JA19","Week_6",-9.58571428571429
"R04-MMW0","JA19","Week_7",-9.48571428571429
"R04-MMW0","JA19","Week_8",-3.42857142857143
"R04-MMW0","JA19","Week_9",-2.8
"R04-MMW0","AP19","Week_1",4.71428571428571
"R04-MMW0","AP19","Week_2",5.2
"R04-MMW0","AP19","Week_3",8.55714285714286
"R04-MMW0","AP19","Week_4",9.42857142857143
"R04-MMW0","AP19","Week_5",11.4857142857143
"R04-MMW0","AP19","Week_6",12.4
"R04-MMW0","AP19","Week_7",9.98571428571429
"R04-MMW0","AP19","Week_8",11.6142857142857
"R04-MMW0","AP19","Week_9",15.4142857142857
"R04-MMW0","JU19","Week_1",18.6428571428571
"R04-MMW0","JU19","Week_2",25.2142857142857
"R04-MMW0","JU19","Week_3",26.2714285714286
"R04-MMW0","JU19","Week_4",25.9
"R04-MMW0","JU19","Week_5",27.3714285714286
"R04-MMW0","JU19","Week_6",24.0714285714286
"R04-MMW0","JU19","Week_7",23.6571428571429
"R04-MMW0","JU19","Week_8",25.0571428571429
"R04-MMW0","JU19","Week_9",23.6142857142857
"R04-MMW0","OC19","Week_1",22.8428571428571
"R04-MMW0","OC19","Week_2",19.7
"R04-MMW0","OC19","Week_3",17.2714285714286
"R04-MMW0","OC19","Week_4",12.6428571428571
"R04-MMW0","OC19","Week_5",11.5285714285714
"R04-MMW0","OC19","Week_6",9.17142857142857
"R04-MMW0","OC19","Week_7",4.31428571428571
"R04-MMW0","OC19","Week_8",1.44285714285714
"R04-MMW0","OC19","Week_9",-2.22857142857143
"R04-MMW0","JA20","Week_1",1.27142857142857
"R04-MMW0","JA20","Week_2",6.05714285714286
"R04-MMW0","JA20","Week_3",1.84285714285714
"R04-MMW0","JA20","Week_4",1.22857142857143
"R04-MMW0","JA20","Week_5",-4.34285714285714
"R04-MMW0","JA20","Week_6",0.242857142857143
"R04-MMW0","JA20","Week_7",2.1
"R04-MMW0","JA20","Week_8",-1
"R04-MMW0","JA20","Week_9",-3.54285714285714
"R04-MMW3","JA18","Week_1",2.3
"R04-MMW3","JA18","Week_2",-13.1714285714286
"R04-MMW3","JA18","Week_3",-14.0571428571429
"R04-MMW3","JA18","Week_4",-1
"R04-MMW3","JA18","Week_5",-3.14285714285714
"R04-MMW3","JA18","Week_6",4.08571428571429
"R04-MMW3","JA18","Week_7",-3.37142857142857
"R04-MMW3","JA18","Week_8",-8.17142857142857
"R04-MMW3","JA18","Week_9",-1.32857142857143
"R04-MMW3","AP18","Week_1",2.8
"R04-MMW3","AP18","Week_2",6.21428571428571
"R04-MMW3","AP18","Week_3",1.02857142857143
"R04-MMW3","AP18","Week_4",5.85714285714286
"R04-MMW3","AP18","Week_5",3.9
"R04-MMW3","AP18","Week_6",10.2285714285714
"R04-MMW3","AP18","Week_7",18.3571428571429
"R04-MMW3","AP18","Week_8",16.6
"R04-MMW3","AP18","Week_9",16.3142857142857
"R04-MMW3","JU18","Week_1",23.0714285714286
"R04-MMW3","JU18","Week_2",24.9857142857143
"R04-MMW3","JU18","Week_3",25.9714285714286
"R04-MMW3","JU18","Week_4",26.3285714285714
"R04-MMW3","JU18","Week_5",24.8714285714286
"R04-MMW3","JU18","Week_6",23.5428571428571
"R04-MMW3","JU18","Week_7",24.3571428571429
"R04-MMW3","JU18","Week_8",25.8428571428571
"R04-MMW3","JU18","Week_9",25.7285714285714
"R04-MMW3","OC18","Week_1",22.1857142857143
"R04-MMW3","OC18","Week_2",16.1714285714286
"R04-MMW3","OC18","Week_3",17.6428571428571
"R04-MMW3","OC18","Week_4",14.1285714285714
"R04-MMW3","OC18","Week_5",7.32857142857143
"R04-MMW3","OC18","Week_6",8.57142857142857
"R04-MMW3","OC18","Week_7",9.45714285714286
"R04-MMW3","OC18","Week_8",3.22857142857143
"R04-MMW3","OC18","Week_9",-0.228571428571429
"R04-MMW3","JA19","Week_1",1.97142857142857
"R04-MMW3","JA19","Week_2",2.24285714285714
"R04-MMW3","JA19","Week_3",2.57142857142857
"R04-MMW3","JA19","Week_4",-1.92857142857143
"R04-MMW3","JA19","Week_5",-3.88571428571429
"R04-MMW3","JA19","Week_6",-9.58571428571429
"R04-MMW3","JA19","Week_7",-9.48571428571429
"R04-MMW3","JA19","Week_8",-3.42857142857143
"R04-MMW3","JA19","Week_9",-2.8
"R04-MMW3","AP19","Week_1",4.71428571428571
"R04-MMW3","AP19","Week_2",5.2
"R04-MMW3","AP19","Week_3",8.55714285714286
"R04-MMW3","AP19","Week_4",9.42857142857143
"R04-MMW3","AP19","Week_5",11.4857142857143
"R04-MMW3","AP19","Week_6",12.4
"R04-MMW3","AP19","Week_7",9.98571428571429
"R04-MMW3","AP19","Week_8",11.6142857142857
"R04-MMW3","AP19","Week_9",15.4142857142857
"R04-MMW3","JU19","Week_1",18.6428571428571
"R04-MMW3","JU19","Week_2",25.2142857142857
"R04-MMW3","JU19","Week_3",26.2714285714286
"R04-MMW3","JU19","Week_4",25.9
"R04-MMW3","JU19","Week_5",27.3714285714286
"R04-MMW3","JU19","Week_6",24.0714285714286
"R04-MMW3","JU19","Week_7",23.6571428571429
"R04-MMW3","JU19","Week_8",25.0571428571429
"R04-MMW3","JU19","Week_9",23.6142857142857
"R04-MMW3","OC19","Week_1",22.8428571428571
"R04-MMW3","OC19","Week_2",19.7
"R04-MMW3","OC19","Week_3",17.2714285714286
"R04-MMW3","OC19","Week_4",12.6428571428571
"R04-MMW3","OC19","Week_5",11.5285714285714
"R04-MMW3","OC19","Week_6",9.17142857142857
"R04-MMW3","OC19","Week_7",4.31428571428571
"R04-MMW3","OC19","Week_8",1.44285714285714
"R04-MMW3","OC19","Week_9",-2.22857142857143
"R04-MMW3","JA20","Week_1",1.27142857142857
"R04-MMW3","JA20","Week_2",6.05714285714286
"R04-MMW3","JA20","Week_3",1.84285714285714
"R04-MMW3","JA20","Week_4",1.22857142857143
"R04-MMW3","JA20","Week_5",-4.34285714285714
"R04-MMW3","JA20","Week_6",0.242857142857143
"R04-MMW3","JA20","Week_7",2.1
"R04-MMW3","JA20","Week_8",-1
"R04-MMW3","JA20","Week_9",-3.54285714285714
"R04-SCH1","JA18","Week_1",2.3
"R04-SCH1","JA18","Week_2",-13.1714285714286
"R04-SCH1","JA18","Week_3",-14.0571428571429
"R04-SCH1","JA18","Week_4",-1
"R04-SCH1","JA18","Week_5",-3.14285714285714
"R04-SCH1","JA18","Week_6",4.08571428571429
"R04-SCH1","JA18","Week_7",-3.37142857142857
"R04-SCH1","JA18","Week_8",-8.17142857142857
"R04-SCH1","JA18","Week_9",-1.32857142857143
"R04-SCH1","AP18","Week_1",2.8
"R04-SCH1","AP18","Week_2",6.21428571428571
"R04-SCH1","AP18","Week_3",1.02857142857143
"R04-SCH1","AP18","Week_4",5.85714285714286
"R04-SCH1","AP18","Week_5",3.9
"R04-SCH1","AP18","Week_6",10.2285714285714
"R04-SCH1","AP18","Week_7",18.3571428571429
"R04-SCH1","AP18","Week_8",16.6
"R04-SCH1","AP18","Week_9",16.3142857142857
"R04-SCH1","JU18","Week_1",23.0714285714286
"R04-SCH1","JU18","Week_2",24.9857142857143
"R04-SCH1","JU18","Week_3",25.9714285714286
"R04-SCH1","JU18","Week_4",26.3285714285714
"R04-SCH1","JU18","Week_5",24.8714285714286
"R04-SCH1","JU18","Week_6",23.5428571428571
"R04-SCH1","JU18","Week_7",24.3571428571429
"R04-SCH1","JU18","Week_8",25.8428571428571
"R04-SCH1","JU18","Week_9",25.7285714285714
"R04-SCH1","OC18","Week_1",22.1857142857143
